Type;ESR-7;
6.745000000000015;-46.99081802368164;-46.99081802368164
6.7925000000000155;-47.01276779174805;-47.01276779174805
6.840000000000016;-47.026702880859375;-47.026702880859375
6.887500000000016;-47.00526428222656;-47.00526428222656
6.9350000000000165;-46.9813232421875;-46.9813232421875
6.982500000000017;-46.995384216308594;-46.995384216308594
7.030000000000017;-47.0037956237793;-47.0037956237793
7.077500000000017;-46.99721145629883;-46.99721145629883
7.125000000000018;-46.995750427246094;-46.995750427246094
7.172500000000018;-47.01606369018555;-47.01606369018555
7.220000000000018;-47.03532409667969;-47.03532409667969
7.267500000000019;-47.02981948852539;-47.02981948852539
7.315000000000019;-47.02761459350586;-47.02761459350586
7.362500000000019;-47.01881408691406;-47.01881408691406
7.41000000000002;-47.00837326049805;-47.00837326049805
7.45750000000002;-47.0100212097168;-47.0100212097168
7.50500000000002;-46.99922561645508;-46.99922561645508
7.552500000000021;-47.0074577331543;-47.0074577331543
7.600000000000021;-47.0074577331543;-47.0074577331543
7.647500000000021;-46.996665954589844;-46.996665954589844
7.695000000000022;-46.995750427246094;-46.995750427246094
7.742500000000022;-46.97402572631836;-46.97402572631836
7.790000000000022;-46.98843765258789;-46.98843765258789
7.837500000000023;-46.98789596557617;-46.98789596557617
7.885000000000023;-47.01844787597656;-47.01844787597656
7.932500000000023;-46.99428939819336;-46.99428939819336
7.9800000000000235;-46.98040771484375;-46.98040771484375
8.027500000000023;-47.0107536315918;-47.0107536315918
8.075000000000022;-47.04671859741211;-47.04671859741211
8.122500000000022;-47.04120635986328;-47.04120635986328
8.170000000000021;-47.040653228759766;-47.040653228759766
8.21750000000002;-47.05536651611328;-47.05536651611328
8.26500000000002;-47.065128326416016;-47.065128326416016
8.31250000000002;-47.089111328125;-47.089111328125
8.360000000000019;-47.101688385009766;-47.101688385009766
8.407500000000018;-47.086158752441406;-47.086158752441406
8.455000000000018;-47.104095458984375;-47.104095458984375
8.502500000000017;-47.13835525512695;-47.13835525512695
8.550000000000017;-47.14854049682617;-47.14854049682617
8.597500000000016;-47.16128921508789;-47.16128921508789
8.645000000000016;-47.16001510620117;-47.16001510620117
8.692500000000015;-47.17825698852539;-47.17825698852539
8.740000000000014;-47.202030181884766;-47.202030181884766
8.787500000000014;-47.19672393798828;-47.19672393798828
8.835000000000013;-47.205326080322266;-47.205326080322266
8.882500000000013;-47.219810485839844;-47.219810485839844
8.930000000000012;-47.241676330566406;-47.241676330566406
8.977500000000012;-47.25548553466797;-47.25548553466797
9.025000000000011;-47.26433563232422;-47.26433563232422
9.07250000000001;-47.2720832824707;-47.2720832824707
9.12000000000001;-47.31112289428711;-47.31112289428711
9.16750000000001;-47.33032989501953;-47.33032989501953
9.215000000000009;-47.35950469970703;-47.35950469970703
9.262500000000008;-47.37632369995117;-47.37632369995117
9.310000000000008;-47.414283752441406;-47.414283752441406
9.357500000000007;-47.44816589355469;-47.44816589355469
9.405000000000006;-47.45370101928711;-47.45370101928711
9.452500000000006;-47.501461029052734;-47.501461029052734
9.500000000000005;-47.53276062011719;-47.53276062011719
9.547500000000005;-47.56230926513672;-47.56230926513672
9.595000000000004;-47.59837341308594;-47.59837341308594
9.642500000000004;-47.677249908447266;-47.677249908447266
9.690000000000003;-47.69856643676758;-47.69856643676758
9.737500000000002;-47.67318344116211;-47.67318344116211
9.785000000000002;-47.74574661254883;-47.74574661254883
9.832500000000001;-47.722408294677734;-47.722408294677734
9.88;-47.83161544799805;-47.83161544799805
9.9275;-47.88581466674805;-47.88581466674805
9.975;-47.86709213256836;-47.86709213256836
10.022499999999999;-47.894962310791016;-47.894962310791016
10.069999999999999;-47.95429992675781;-47.95429992675781
10.117499999999998;-47.910804748535156;-47.910804748535156
10.164999999999997;-47.93051528930664;-47.93051528930664
10.212499999999997;-47.94404602050781;-47.94404602050781
10.259999999999996;-47.92777633666992;-47.92777633666992
10.307499999999996;-47.92722702026367;-47.92722702026367
10.354999999999995;-47.92485427856445;-47.92485427856445
10.402499999999995;-47.900054931640625;-47.900054931640625
10.449999999999994;-47.969886779785156;-47.969886779785156
10.497499999999993;-47.9737434387207;-47.9737434387207
10.544999999999993;-47.98954772949219;-47.98954772949219
10.592499999999992;-48.01367950439453;-48.01367950439453
10.639999999999992;-48.063629150390625;-48.063629150390625
10.687499999999991;-48.09026336669922;-48.09026336669922
10.73499999999999;-48.040653228759766;-48.040653228759766
10.78249999999999;-48.063446044921875;-48.063446044921875
10.82999999999999;-48.065853118896484;-48.065853118896484
10.877499999999989;-48.08771514892578;-48.08771514892578
10.924999999999988;-48.05194854736328;-48.05194854736328
10.972499999999988;-48.09062576293945;-48.09062576293945
11.019999999999987;-48.080810546875;-48.080810546875
11.067499999999987;-48.1281852722168;-48.1281852722168
11.114999999999986;-48.13951873779297;-48.13951873779297
11.162499999999985;-48.14537811279297;-48.14537811279297
11.209999999999985;-48.163333892822266;-48.163333892822266
11.257499999999984;-48.22260665893555;-48.22260665893555
11.304999999999984;-48.23295974731445;-48.23295974731445
11.352499999999983;-48.28736877441406;-48.28736877441406
11.399999999999983;-48.313270568847656;-48.313270568847656
11.447499999999982;-48.343833923339844;-48.343833923339844
11.494999999999981;-48.35483932495117;-48.35483932495117
11.54249999999998;-48.41987991333008;-48.41987991333008
11.58999999999998;-48.43746566772461;-48.43746566772461
11.63749999999998;-48.50458526611328;-48.50458526611328
11.68499999999998;-48.53295135498047;-48.53295135498047
11.732499999999979;-48.57392120361328;-48.57392120361328
11.779999999999978;-48.64704132080078;-48.64704132080078
11.827499999999977;-48.71939468383789;-48.71939468383789
11.874999999999977;-48.751190185546875;-48.751190185546875
11.922499999999976;-48.77128601074219;-48.77128601074219
11.969999999999976;-48.80864715576172;-48.80864715576172
12.017499999999975;-48.876220703125;-48.876220703125
12.064999999999975;-48.90566635131836;-48.90566635131836
12.112499999999974;-48.9896125793457;-48.9896125793457
12.159999999999973;-49.03904342651367;-49.03904342651367
12.207499999999973;-49.0638427734375;-49.0638427734375
12.254999999999972;-49.13645553588867;-49.13645553588867
12.302499999999972;-49.151939392089844;-49.151939392089844
12.349999999999971;-49.19576644897461;-49.19576644897461
12.39749999999997;-49.20207214355469;-49.20207214355469
12.44499999999997;-49.242794036865234;-49.242794036865234
12.49249999999997;-49.22964096069336;-49.22964096069336
12.539999999999969;-49.26951217651367;-49.26951217651367
12.587499999999968;-49.30366897583008;-49.30366897583008
12.634999999999968;-49.34443283081055;-49.34443283081055
12.682499999999967;-49.363121032714844;-49.363121032714844
12.729999999999967;-49.375362396240234;-49.375362396240234
12.777499999999966;-49.41595458984375;-49.41595458984375
12.824999999999966;-49.4704475402832;-49.4704475402832
12.872499999999965;-49.5136604309082;-49.5136604309082
12.919999999999964;-49.549312591552734;-49.549312591552734
12.967499999999964;-49.65966796875;-49.65966796875
13.014999999999963;-49.773033142089844;-49.773033142089844
13.062499999999963;-49.80854034423828;-49.80854034423828
13.109999999999962;-49.874656677246094;-49.874656677246094
13.157499999999962;-49.9006233215332;-49.9006233215332
13.204999999999961;-49.92537307739258;-49.92537307739258
13.25249999999996;-49.965641021728516;-49.965641021728516
13.29999999999996;-50.00116729736328;-50.00116729736328
13.34749999999996;-50.069156646728516;-50.069156646728516
13.394999999999959;-50.07136535644531;-50.07136535644531
13.442499999999958;-50.15329360961914;-50.15329360961914
13.489999999999958;-50.18430709838867;-50.18430709838867
13.537499999999957;-50.25126647949219;-50.25126647949219
13.584999999999956;-50.27635192871094;-50.27635192871094
13.632499999999956;-50.216163635253906;-50.216163635253906
13.679999999999955;-50.29502487182617;-50.29502487182617
13.727499999999955;-50.40681838989258;-50.40681838989258
13.774999999999954;-50.47712326049805;-50.47712326049805
13.822499999999954;-50.58051681518555;-50.58051681518555
13.869999999999953;-50.58125305175781;-50.58125305175781
13.917499999999952;-50.57649230957031;-50.57649230957031
13.964999999999952;-50.606197357177734;-50.606197357177734
14.012499999999951;-50.6694221496582;-50.6694221496582
14.05999999999995;-50.70465087890625;-50.70465087890625
14.10749999999995;-50.759464263916016;-50.759464263916016
14.15499999999995;-50.7501335144043;-50.7501335144043
14.202499999999949;-50.76641845703125;-50.76641845703125
14.249999999999948;-50.80257797241211;-50.80257797241211
14.297499999999948;-50.832977294921875;-50.832977294921875
14.344999999999947;-50.832603454589844;-50.832603454589844
14.392499999999947;-50.82172393798828;-50.82172393798828
14.439999999999946;-50.88071823120117;-50.88071823120117
14.487499999999946;-50.90580368041992;-50.90580368041992
14.534999999999945;-50.992000579833984;-50.992000579833984
14.582499999999945;-50.993099212646484;-50.993099212646484
14.629999999999944;-51.01335906982422;-51.01335906982422
14.677499999999943;-50.99696731567383;-50.99696731567383
14.724999999999943;-51.07609176635742;-51.07609176635742
14.772499999999942;-51.08723068237305;-51.08723068237305
14.819999999999942;-51.11528396606445;-51.11528396606445
14.867499999999941;-51.16211700439453;-51.16211700439453
14.91499999999994;-51.18231964111328;-51.18231964111328
14.96249999999994;-51.20865249633789;-51.20865249633789
15.00999999999994;-51.257843017578125;-51.257843017578125
15.057499999999939;-51.27529525756836;-51.27529525756836
15.104999999999938;-51.31608200073242;-51.31608200073242
15.152499999999938;-51.341121673583984;-51.341121673583984
15.199999999999937;-51.371559143066406;-51.371559143066406
15.247499999999937;-51.428871154785156;-51.428871154785156
15.294999999999936;-51.51494598388672;-51.51494598388672
15.342499999999935;-51.58159637451172;-51.58159637451172
15.389999999999935;-51.64672088623047;-51.64672088623047
15.437499999999934;-51.72511672973633;-51.72511672973633
15.484999999999934;-51.75728988647461;-51.75728988647461
15.532499999999933;-51.84938430786133;-51.84938430786133
15.579999999999933;-51.84847640991211;-51.84847640991211
15.627499999999932;-51.94057846069336;-51.94057846069336
15.674999999999931;-51.9639892578125;-51.9639892578125
15.72249999999993;-52.028804779052734;-52.028804779052734
15.76999999999993;-52.05978775024414;-52.05978775024414
15.81749999999993;-52.121524810791016;-52.121524810791016
15.86499999999993;-52.14970397949219;-52.14970397949219
15.912499999999929;-52.26811599731445;-52.26811599731445
15.959999999999928;-52.30181884765625;-52.30181884765625
16.00749999999993;-52.38017272949219;-52.38017272949219
16.05499999999993;-52.40773010253906;-52.40773010253906
16.102499999999928;-52.443077087402344;-52.443077087402344
16.149999999999928;-52.43668746948242;-52.43668746948242
16.197499999999927;-52.450927734375;-52.450927734375
16.244999999999926;-52.54757308959961;-52.54757308959961
16.292499999999926;-52.55348587036133;-52.55348587036133
16.339999999999925;-52.46263122558594;-52.46263122558594
16.387499999999925;-52.48773193359375;-52.48773193359375
16.434999999999924;-52.52985382080078;-52.52985382080078
16.482499999999924;-52.52764129638672;-52.52764129638672
16.529999999999923;-52.54277420043945;-52.54277420043945
16.577499999999922;-52.55552291870117;-52.55552291870117
16.624999999999922;-52.6114501953125;-52.6114501953125
16.67249999999992;-52.586090087890625;-52.586090087890625
16.71999999999992;-52.6388053894043;-52.6388053894043
16.76749999999992;-52.62201690673828;-52.62201690673828
16.81499999999992;-52.65141677856445;-52.65141677856445
16.86249999999992;-52.67504119873047;-52.67504119873047
16.90999999999992;-52.66001510620117;-52.66001510620117
16.957499999999918;-52.64994812011719;-52.64994812011719
17.004999999999917;-52.678340911865234;-52.678340911865234
17.052499999999917;-52.6954231262207;-52.6954231262207
17.099999999999916;-52.66789245605469;-52.66789245605469
17.147499999999916;-52.68366241455078;-52.68366241455078
17.194999999999915;-52.73983383178711;-52.73983383178711
17.242499999999914;-52.76833724975586;-52.76833724975586
17.289999999999914;-52.8113899230957;-52.8113899230957
17.337499999999913;-52.853633880615234;-52.853633880615234
17.384999999999913;-52.94355010986328;-52.94355010986328
17.432499999999912;-53.01050567626953;-53.01050567626953
17.47999999999991;-53.08351516723633;-53.08351516723633
17.52749999999991;-53.19319534301758;-53.19319534301758
17.57499999999991;-53.300628662109375;-53.300628662109375
17.62249999999991;-53.272769927978516;-53.272769927978516
17.66999999999991;-53.38283920288086;-53.38283920288086
17.71749999999991;-53.48020935058594;-53.48020935058594
17.764999999999908;-53.56028366088867;-53.56028366088867
17.812499999999908;-53.54789733886719;-53.54789733886719
17.859999999999907;-53.73445510864258;-53.73445510864258
17.907499999999906;-53.755393981933594;-53.755393981933594
17.954999999999906;-53.84465789794922;-53.84465789794922
18.002499999999905;-53.866973876953125;-53.866973876953125
18.049999999999905;-53.93541717529297;-53.93541717529297
18.097499999999904;-53.9626350402832;-53.9626350402832
18.144999999999904;-54.007572174072266;-54.007572174072266
18.192499999999903;-54.041473388671875;-54.041473388671875
18.239999999999903;-54.02137756347656;-54.02137756347656
18.287499999999902;-53.97105407714844;-53.97105407714844
18.3349999999999;-53.99415969848633;-53.99415969848633
18.3824999999999;-53.98975372314453;-53.98975372314453
18.4299999999999;-53.95769500732422;-53.95769500732422
18.4774999999999;-53.86661148071289;-53.86661148071289
18.5249999999999;-53.8535041809082;-53.8535041809082
18.5724999999999;-53.842628479003906;-53.842628479003906
18.619999999999898;-53.79450988769531;-53.79450988769531
18.667499999999897;-53.73390579223633;-53.73390579223633
18.714999999999897;-53.7590446472168;-53.7590446472168
18.762499999999896;-53.669944763183594;-53.669944763183594
18.809999999999896;-53.625213623046875;-53.625213623046875
18.857499999999895;-53.63292694091797;-53.63292694091797
18.904999999999895;-53.5388069152832;-53.5388069152832
18.952499999999894;-53.491668701171875;-53.491668701171875
18.999999999999893;-53.474117279052734;-53.474117279052734
19.047499999999893;-53.40790557861328;-53.40790557861328
19.094999999999892;-53.399845123291016;-53.399845123291016
19.14249999999989;-53.3768196105957;-53.3768196105957
19.18999999999989;-53.34765625;-53.34765625
19.23749999999989;-53.35020065307617;-53.35020065307617
19.28499999999989;-53.35712432861328;-53.35712432861328
19.33249999999989;-53.27608871459961;-53.27608871459961
19.37999999999989;-53.31726837158203;-53.31726837158203
19.42749999999989;-53.281612396240234;-53.281612396240234
19.474999999999888;-53.33543014526367;-53.33543014526367
19.522499999999887;-53.32041931152344;-53.32041931152344
19.569999999999887;-53.240779876708984;-53.240779876708984
19.617499999999886;-53.22684097290039;-53.22684097290039
19.664999999999885;-53.282718658447266;-53.282718658447266
19.712499999999885;-53.31023406982422;-53.31023406982422
19.759999999999884;-53.27442169189453;-53.27442169189453
19.807499999999884;-53.21073532104492;-53.21073532104492
19.854999999999883;-53.1622314453125;-53.1622314453125
19.902499999999883;-53.184078216552734;-53.184078216552734
19.949999999999882;-53.18535232543945;-53.18535232543945
19.99749999999988;-53.15361785888672;-53.15361785888672
20.04499999999988;-53.10066223144531;-53.10066223144531
20.09249999999988;-53.03208923339844;-53.03208923339844
20.13999999999988;-53.03593063354492;-53.03593063354492
20.18749999999988;-53.07762145996094;-53.07762145996094
20.23499999999988;-53.02659606933594;-53.02659606933594
20.282499999999878;-52.88871765136719;-52.88871765136719
20.329999999999878;-52.853633880615234;-52.853633880615234
20.377499999999877;-52.87749099731445;-52.87749099731445
20.424999999999876;-52.86922836303711;-52.86922836303711
20.472499999999876;-52.749820709228516;-52.749820709228516
20.519999999999875;-52.7750129699707;-52.7750129699707
20.567499999999875;-52.753517150878906;-52.753517150878906
20.614999999999874;-52.77742385864258;-52.77742385864258
20.662499999999874;-52.76685333251953;-52.76685333251953
20.709999999999873;-52.742977142333984;-52.742977142333984
20.757499999999872;-52.6856803894043;-52.6856803894043
20.804999999999872;-52.75647735595703;-52.75647735595703
20.85249999999987;-52.7507438659668;-52.7507438659668
20.89999999999987;-52.7446403503418;-52.7446403503418
20.94749999999987;-52.72395706176758;-52.72395706176758
20.99499999999987;-52.6483039855957;-52.6483039855957
21.04249999999987;-52.71548080444336;-52.71548080444336
21.08999999999987;-52.74149703979492;-52.74149703979492
21.137499999999868;-52.71769332885742;-52.71769332885742
21.184999999999867;-52.71142578125;-52.71142578125
21.232499999999867;-52.72986602783203;-52.72986602783203
21.279999999999866;-52.73115539550781;-52.73115539550781
21.327499999999866;-52.74760055541992;-52.74760055541992
21.374999999999865;-52.71824264526367;-52.71824264526367
21.422499999999864;-52.753334045410156;-52.753334045410156
21.469999999999864;-52.74574661254883;-52.74574661254883
21.517499999999863;-52.751670837402344;-52.751670837402344
21.564999999999863;-52.732818603515625;-52.732818603515625
21.612499999999862;-52.712162017822266;-52.712162017822266
21.65999999999986;-52.700016021728516;-52.700016021728516
21.70749999999986;-52.69156265258789;-52.69156265258789
21.75499999999986;-52.6706428527832;-52.6706428527832
21.80249999999986;-52.65342330932617;-52.65342330932617
21.84999999999986;-52.645381927490234;-52.645381927490234
21.89749999999986;-52.70351028442383;-52.70351028442383
21.944999999999858;-52.725067138671875;-52.725067138671875
21.992499999999858;-52.66697311401367;-52.66697311401367
22.039999999999857;-52.69780731201172;-52.69780731201172
22.087499999999856;-52.689170837402344;-52.689170837402344
22.134999999999856;-52.67192077636719;-52.67192077636719
22.182499999999855;-52.752593994140625;-52.752593994140625
22.229999999999855;-52.72580337524414;-52.72580337524414
22.277499999999854;-52.706825256347656;-52.706825256347656
22.324999999999854;-52.729679107666016;-52.729679107666016
22.372499999999853;-52.717506408691406;-52.717506408691406
22.419999999999852;-52.70774459838867;-52.70774459838867
22.467499999999852;-52.63752365112305;-52.63752365112305
22.51499999999985;-52.58590316772461;-52.58590316772461
22.56249999999985;-52.61491012573242;-52.61491012573242
22.60999999999985;-52.59544372558594;-52.59544372558594
22.65749999999985;-52.4805793762207;-52.4805793762207
22.70499999999985;-52.44818878173828;-52.44818878173828
22.75249999999985;-52.42082977294922;-52.42082977294922
22.799999999999848;-52.3760986328125;-52.3760986328125
22.847499999999847;-52.41282653808594;-52.41282653808594
22.894999999999847;-52.27982711791992;-52.27982711791992
22.942499999999846;-52.17204666137695;-52.17204666137695
22.989999999999846;-52.15560531616211;-52.15560531616211
23.037499999999845;-52.10756301879883;-52.10756301879883
23.084999999999845;-52.037357330322266;-52.037357330322266
23.132499999999844;-51.939842224121094;-51.939842224121094
23.179999999999843;-51.903289794921875;-51.903289794921875
23.227499999999843;-51.818084716796875;-51.818084716796875
23.274999999999842;-51.79512405395508;-51.79512405395508
23.32249999999984;-51.737422943115234;-51.737422943115234
23.36999999999984;-51.68028259277344;-51.68028259277344
23.41749999999984;-51.62687683105469;-51.62687683105469
23.46499999999984;-51.6166877746582;-51.6166877746582
23.51249999999984;-51.57606887817383;-51.57606887817383
23.55999999999984;-51.57035827636719;-51.57035827636719
23.60749999999984;-51.48773193359375;-51.48773193359375
23.654999999999838;-51.44923400878906;-51.44923400878906
23.702499999999837;-51.47278594970703;-51.47278594970703
23.749999999999837;-51.453125;-51.453125
23.797499999999836;-51.421295166015625;-51.421295166015625
23.844999999999835;-51.38829040527344;-51.38829040527344
23.892499999999835;-51.34166717529297;-51.34166717529297
23.939999999999834;-51.2996711730957;-51.2996711730957
23.987499999999834;-51.274925231933594;-51.274925231933594
24.034999999999833;-51.25617218017578;-51.25617218017578
24.082499999999833;-51.168174743652344;-51.168174743652344
24.129999999999832;-51.203853607177734;-51.203853607177734
24.17749999999983;-51.137569427490234;-51.137569427490234
24.22499999999983;-51.03828430175781;-51.03828430175781
24.27249999999983;-51.0438346862793;-51.0438346862793
24.31999999999983;-50.96812057495117;-50.96812057495117
24.36749999999983;-50.9699592590332;-50.9699592590332
24.41499999999983;-50.942481994628906;-50.942481994628906
24.462499999999828;-50.867183685302734;-50.867183685302734
24.509999999999827;-50.816566467285156;-50.816566467285156
24.557499999999827;-50.73516082763672;-50.73516082763672
24.604999999999826;-50.634525299072266;-50.634525299072266
24.652499999999826;-50.564964294433594;-50.564964294433594
24.699999999999825;-50.46567153930664;-50.46567153930664
24.747499999999825;-50.414154052734375;-50.414154052734375
24.794999999999824;-50.338356018066406;-50.338356018066406
24.842499999999824;-50.305397033691406;-50.305397033691406
24.889999999999823;-50.2781982421875;-50.2781982421875
24.937499999999822;-50.25071334838867;-50.25071334838867
24.984999999999822;-50.204803466796875;-50.204803466796875
25.03249999999982;-50.09163284301758;-50.09163284301758
25.07999999999982;-50.079463958740234;-50.079463958740234
25.12749999999982;-50.01468276977539;-50.01468276977539
25.17499999999982;-49.950191497802734;-49.950191497802734
25.22249999999982;-49.87117004394531;-49.87117004394531
25.26999999999982;-49.858497619628906;-49.858497619628906
25.317499999999818;-49.78175735473633;-49.78175735473633
25.364999999999817;-49.730133056640625;-49.730133056640625
25.412499999999817;-49.686832427978516;-49.686832427978516
25.459999999999816;-49.643924713134766;-49.643924713134766
25.507499999999816;-49.63734817504883;-49.63734817504883
25.554999999999815;-49.55375671386719;-49.55375671386719
25.602499999999814;-49.52989959716797;-49.52989959716797
25.649999999999814;-49.46403121948242;-49.46403121948242
25.697499999999813;-49.40047836303711;-49.40047836303711
25.744999999999813;-49.35423278808594;-49.35423278808594
25.792499999999812;-49.341285705566406;-49.341285705566406
25.83999999999981;-49.26712417602539;-49.26712417602539
25.88749999999981;-49.229095458984375;-49.229095458984375
25.93499999999981;-49.20466613769531;-49.20466613769531
25.98249999999981;-49.16301345825195;-49.16301345825195
26.02999999999981;-49.144378662109375;-49.144378662109375
26.07749999999981;-49.088897705078125;-49.088897705078125
26.124999999999808;-49.094024658203125;-49.094024658203125
26.172499999999808;-49.039405822753906;-49.039405822753906
26.219999999999807;-49.019039154052734;-49.019039154052734
26.267499999999806;-49.00590515136719;-49.00590515136719
26.314999999999806;-48.89944076538086;-48.89944076538086
26.362499999999805;-48.81105422973633;-48.81105422973633
26.409999999999805;-48.72765350341797;-48.72765350341797
26.457499999999804;-48.692100524902344;-48.692100524902344
26.504999999999804;-48.666168212890625;-48.666168212890625
26.552499999999803;-48.64540481567383;-48.64540481567383
26.599999999999802;-48.59235763549805;-48.59235763549805
26.647499999999802;-48.58018493652344;-48.58018493652344
26.6949999999998;-48.5212287902832;-48.5212287902832
26.7424999999998;-48.48870849609375;-48.48870849609375
26.7899999999998;-48.43672561645508;-48.43672561645508
26.8374999999998;-48.39273452758789;-48.39273452758789
26.8849999999998;-48.33448791503906;-48.33448791503906
26.9324999999998;-48.289005279541016;-48.289005279541016
26.979999999999798;-48.237953186035156;-48.237953186035156
27.027499999999797;-48.16865921020508;-48.16865921020508
27.074999999999797;-48.1086540222168;-48.1086540222168
27.122499999999796;-48.06975173950195;-48.06975173950195
27.169999999999796;-47.98550033569336;-47.98550033569336
27.217499999999795;-47.9515495300293;-47.9515495300293
27.264999999999795;-47.913536071777344;-47.913536071777344
27.312499999999794;-47.85026168823242;-47.85026168823242
27.359999999999793;-47.80914306640625;-47.80914306640625
27.407499999999793;-47.77079772949219;-47.77079772949219
27.454999999999792;-47.71039581298828;-47.71039581298828
27.50249999999979;-47.651187896728516;-47.651187896728516
27.54999999999979;-47.6002082824707;-47.6002082824707
27.59749999999979;-47.533851623535156;-47.533851623535156
27.64499999999979;-47.467376708984375;-47.467376708984375
27.69249999999979;-47.424766540527344;-47.424766540527344
27.73999999999979;-47.39152145385742;-47.39152145385742
27.78749999999979;-47.315574645996094;-47.315574645996094
27.834999999999788;-47.280765533447266;-47.280765533447266
27.882499999999787;-47.223114013671875;-47.223114013671875
27.929999999999787;-47.15764236450195;-47.15764236450195
27.977499999999786;-47.10205841064453;-47.10205841064453
28.024999999999785;-47.06180953979492;-47.06180953979492
28.072499999999785;-47.01606369018555;-47.01606369018555
28.119999999999784;-46.966007232666016;-46.966007232666016
28.167499999999784;-46.86682891845703;-46.86682891845703
28.214999999999783;-46.810882568359375;-46.810882568359375
28.262499999999783;-46.765472412109375;-46.765472412109375
28.309999999999782;-46.73884582519531;-46.73884582519531
28.35749999999978;-46.6748161315918;-46.6748161315918
28.40499999999978;-46.619110107421875;-46.619110107421875
28.45249999999978;-46.55379867553711;-46.55379867553711
28.49999999999978;-46.48972702026367;-46.48972702026367
28.54749999999978;-46.42082977294922;-46.42082977294922
28.59499999999978;-46.346614837646484;-46.346614837646484
28.642499999999778;-46.31229019165039;-46.31229019165039
28.689999999999777;-46.26599884033203;-46.26599884033203
28.737499999999777;-46.18609619140625;-46.18609619140625
28.784999999999776;-46.127620697021484;-46.127620697021484
28.832499999999776;-46.08769607543945;-46.08769607543945
28.879999999999775;-46.01967239379883;-46.01967239379883
